Text,Label
USER USER USER USER lu yg idiot dia cuma sopir yg ikut sop perusahaan nya ya kalau mereka mau derek mobil nya bilang aja sama sopir ga perlu bayar kemudian bukan hanya kesalahan mobil ada juga keslahan signal kereta api yg mati,Kata Kasar dan Vulgar
hal biasa wajar kok bisa kasih statement kaya gitu sebejat itukah pola pikir lu sampe menormalisasi jokes yg melecehkan perempuan KS bukan cuma soal ngehamilin anak orang doang anj belajar lagi lu sono kalo masih bego jangan brisik koar² sama opini sampah lu itu,Kata Kasar dan Vulgar
iki kok ngaceng,Non-Cyberbullying
delet anjing delet sekarang lu delet sekarang juga kampret sumpah gua gak main main kalo lu gak delet detik ini juga gua lapor polisi serius gua gak boong gua laporin lu bangsat pake pasal KUHP dan lu bakal diciduk lu,Kata Kasar dan Vulgar
delet anjing delet sekarang lu delet sekarang juga kampret sumpah gua gak main main kalo lu gak delet detik ini juga gua lapor polisi serius gua gak boong gua laporin lu bangsat pake pasal KUHP dan lu bakal diciduk lu,Kata Kasar dan Vulgar
USER sumpah anjinggg gue benci bgt sm org yg ngancem bvndr perkara diputusin nyusahin bgt tinggal move on trs cari yg baru tu apa susahnya si bangsat cupu bat lo monyettt lagian jg lo mati gue party coyy sorry kasar tp gw prnh di posisi sender dan gue ampe kepikiran saat itu,Kata Kasar dan Vulgar
lu babi,Kata Kasar dan Vulgar
lu babi,Kata Kasar dan Vulgar
USER ANAK KONTOL TOLOL MATI AJA LO BRENGSEK,Kata Kasar dan Vulgar
bodoh bgt dah lu ajg lagian ngebela tu bukan berarti kita mau rental jasa lc dongo bodoh bgt si anjing ya lagian lu selingkuh ama cewe yang bukan lc juga salah tolol dongo banget si anjing kontol ngentot jemboooot,Kata Kasar dan Vulgar
gue setiap hari,Non-Cyberbullying
ANGKAT TANGAN KALIAN KALO KANGEN FADELSTYLE งด ง,Non-Cyberbullying
orang knapa klo gwe udh attached trus minta ditemenin mreka slalu mikir ah kmu kan bisa sendiri ga cok lu tau ga si ya krna lo pada yg bkin gue attached trus skrg malah dinyungsepin bgini emang bajingan lo pada,Kata Kasar dan Vulgar
USER yaelaaa LU AJA CUPU CUPITA YA,Kata Kasar dan Vulgar
indo viral si cantik toket kenyal,Sexual Harassment
USER peran lu sbg cwo gantle cwo provide cwo perhatian cwo anjay dah pokoknya malah d kasi k org lain bukan k pacar sendiri ngapain ege lu pacarin dia peran lu aja kaga ada buat dia nyakit in bae ahhh taik mana dongo bgt lg pke nnya lg hal bgini ahhhhhkkkkk,Kata Kasar dan Vulgar
lumayan dapat profit dari candle ngaceng cepet v profit rp only in crypto,Non-Cyberbullying
USER allahummagfirlahum warhamhum aafii wa fuanhum min untuk korban untuk supir taxi ijo LO ANJING BANGSAT BABI TAIK,Kata Kasar dan Vulgar
disaat lu gatekeep bgt kalo tentang cowo tapi temen lu haikal dgn entengnya ngepost tu laki disaat lu lg berusaha gatekeep even ke temen lu sendiri bajingan persahabatan privasi ini,Kata Kasar dan Vulgar
lu pada kalo minta gue suruh bales dm lo yang ngspam itu gue langsung block ya anjing ga mandang siapapun apalagi minta disuruh bales dm di komen post an gue risih goblok,Kata Kasar dan Vulgar
ini semua salah bigshit mana ada dia kaya gitu babi lo USER,Kata Kasar dan Vulgar
USER USER makanya jangan ngewe anj yg punya sperma siapa kok kek seolah si ibu hamil tanpa sperma yg ngewe siapa berdua kan,Sexual Harassment
USER buat apa lah hidup lama di negara kontol ini mending mati karena menikmati bebek goreng,Kata Kasar dan Vulgar
ga sanggup liat memen dihujat gw doain akun ragebait kayak lu cepet mati aamiin grgr lu ya carmen dihujat sana sini ngebandingin dll dan yg lebih heran nya org org tolol fans si onoh malah nanggepin udh tau akun ragebait lols,Kata Kasar dan Vulgar
negara kaya di tangan pemerintah yg miskin jadi semua halal asal jadi duit pemerintah kontol zulhas kontol semua pemegang kekuasaan kontol,Kata Kasar dan Vulgar
USER ya colmek aja mb,Sexual Harassment
lo adalah manusia paling bodoh dan paling goblok anjing idiot bgt dongo punya otak dipake buat mikir tp kayanya lo emg gapunya otak,Kata Kasar dan Vulgar
itu yg komen otak udang semua awoakwoakow rendah bgt,Kata Kasar dan Vulgar
USER lu mentingin diri sendiri ANJING lu selingkuh terus hamil lu juga mau langsung nikah supaya nutupin kehamilan lu TOLOL GOBLOK CELENG LU anak lu jatuhnya haram goblok KLO nikah sekarang mending nikah kalo dah lahir anak lu JANGAN ADA PIKIRAN BUAT GUGURIN YA,Kata Kasar dan Vulgar
plis dong pake otak lu anjing semalem tetangga ngumpulin temennya sampe jam an trs pagi ini dia play music pake sound kuenceng anjingg,Kata Kasar dan Vulgar
ironis ya soalnya inget waktu pertama kali booming amp yang disasar jojo yang ramein juga perempuan amp SJW point out gimana frasa ini sama anehnya dengan frasa gua ngaceng liat badan bohai lu tapi sampe sekarang dipake selalu sama laki laki jahat buat geser gawang KS kbgtp,Non-Cyberbullying
gue kadang suka kesel banget sm statement ketololan bgtu lu klo bego kolot gausa di bagi bagi mending edukasi diri lu yg bener,Kata Kasar dan Vulgar
bapak gua aja gak pernah tolol tololin gua ini orang random tolol tololin gua anjing emang,Kata Kasar dan Vulgar
ni orang dan anteknya bener sakit jiwa heh anjing sebegitu insecure nya kah lu yg selalu dibahas taekook knp kekurangan bahan halu ga bisa terima kenyataan ship lu itu ga real army aja yg udah melek tau mana yg real dan yg fans service makanya mereka dukung dan hype tk,Kata Kasar dan Vulgar
cewek yang mau ditemenin colmek dm,Sexual Harassment
kalo gue punya kontol orang pertama yang mau gue entot adalah atsumu,Sexual Harassment
USER USER USER iya gua udh tau njenk lu babi lu paham mksd gua ga sih mnyet lu bgsd bikin emosi aja dah bajingan tengik lu asuu ga usah ikut hukum pemerintah mending pake hukum masing² aja gblk,Kata Kasar dan Vulgar
KERJA YG BENER KONTOL PROTECT ARTIS LU BAJINGAN USER,Kata Kasar dan Vulgar
USER please banget ada gak sih yang bener benar nyata LTR gak sekedar ngentot,Sexual Harassment
gue kalau suka sama orang gak nafsu coli sama sekali kecuali cuddle dan kissing hebat dulu sama orang tsb,Non-Cyberbullying
DEMI GUE BENCI BANGET SAMA SI KONTOL INI ANJING NAJIS LU EZRA BABI MONYET KEPARAT,Kata Kasar dan Vulgar
BAJINGAN SIALAN HATERS MATI AJA SONO WE STAND WITH GEONWOO USER USER,Kata Kasar dan Vulgar
USER ah cupu mata lu,Kata Kasar dan Vulgar
kalo aku sama temenku gak nanya gitu sih lebih ke ini cocok gak sama aku dan kita sih jujur aja kalo emang bagus bilang bagus kalo enggak ya enggak tp bukan pakai kata jelek sih lebih mungkin bajunya bikin keliatan gendut dan semacamnya,Non-Cyberbullying
USER USER USER USER YEE CUPU LU KONTOL,Kata Kasar dan Vulgar
MATI AJA AKU JUNG,Non-Cyberbullying
too much talk for a club that has made fewer UCL final appearances than atleti in the last years lagaknya kek pernah menang UCL aja gw liat liat lu masuk final juga dipulangin sama rival sekota lu tolol akun goblok,Kata Kasar dan Vulgar
kataku sih mending lu diem monyet makin lu ngomong makun keliatan begonya,Kata Kasar dan Vulgar
USER USER cewek goblok dari awal nongol kerjaannya cuma nanya sebelumnya nanya data darimana pas dikasih mingkem nahan malu sekarang nanya emang maksudnya apa lo ngasih fakta kemiripan DNA babi dan manusia otak kecil lo dari situ aja ga bisa menganalisis,Kata Kasar dan Vulgar
USER USER goblok lu,Kata Kasar dan Vulgar
masih dini hari loh udah lewat aja ginian nangis banget sumpah sngri bajingan semua rusak gara gara lu ya,Kata Kasar dan Vulgar
duh itu seleb tiktok yg suka bikin konten tntng fangirling kpop kata gue stop deh anjing jangan tbtb merosot ke tpop bangsat lu tuh ga diajak,Kata Kasar dan Vulgar
setelah memberikan kalimat basa basi sini ke jakarta hehe kepada mutual di IG,Non-Cyberbullying
april lama banget ya ngentot,Non-Cyberbullying
lo nyuruh fans evan fokus ke evan terus ini lo lagi ngapain ya bangsat di fanbase evan lo sono fokus ke faves lo ngapain riweuh di fanbase evan ngaca coba lo,Kata Kasar dan Vulgar
kontol,Kata Kasar dan Vulgar
dan ini lah saatnya,Non-Cyberbullying
USER MAACIWW tau aja otakku otak udang,Non-Cyberbullying
yesex lu bego ya hyukjae KAGA YAA ANJIRR lucu banget kaya gue sama temen guenya hyukjae,Kata Kasar dan Vulgar
USER USER USER ya elu makanya jangan bego lo masih rusak lingkungan aja sok bacot AI ngrusak lingkungan standar ganda woke lo masih make elektronik masih pake bahan bakar batu bara balik sana ke jaman batu biar g ngrusak lingkungan sana lo baco dirilo yg suka nonton video di internet,Kata Kasar dan Vulgar
USER USER USER USER sudah bang debat sama orang tolol yg ada orang tololnya jadi banyak,Kata Kasar dan Vulgar
USER USER emang lu bego kok tapi lu ebih bego lagi yg nyebar fitnah diabaikan gitu aja otaknya ga dipake,Kata Kasar dan Vulgar
USER USER gua kira menit segitu gabeli imo winter goldnya gacukup,Non-Cyberbullying
masih ada aja bilang gue skill issue perkara punya gaji jutaan ngga bisa nabung sampai jt per tahun memang lo goblok kalau ngira gue kerja cuma untuk hidup gue doang sementara ketika awal gue kerja dngn company singapore sebulan aja tabungan gue bisa lebih jt,Kata Kasar dan Vulgar
pdhl lu bisa bilang laki laki sekarang kelakuannya pada kayak kontol tapi lu lebih memilih mengasosiasikan feminine traits dgn laki brengsek,Kata Kasar dan Vulgar
USER gw sadar pas SMP wkwk ada temen nyodokin pelvisnya ke mukaku gk nyadar ngaceng,Non-Cyberbullying
USER USER fandom lo duluan ya monyet ug ngatain jw kayak gitu,Kata Kasar dan Vulgar
KONTOL IBLIS LU SEMUA ANJJJJ BABI JAHANAMMMMMNNMM,Kata Kasar dan Vulgar
USER USER stop anjing forecasting lo jelek,Kata Kasar dan Vulgar
kocak bgt gw nonton live pelaku ks fhui dia gak ditahan orangtua soalnya orangtuanya gak dateng bonyok lu aja ogah ngerangkul mati aje sono bareng babi,Kata Kasar dan Vulgar
USER USER kok malah doain jelek lu bangsat si cewek kalo ada harga diri nggak bakalan mau datang ke tempat yang banyak cowok meskipun udah nganggap mereka sahabat,Kata Kasar dan Vulgar
GAWENYA PADA LAMA BANGET SI KONTOLLLLLLL KALO MALES JANGAN GAWE DAH MEMEK,Kata Kasar dan Vulgar
USER haaa kan gabisa nge les lagi kan lo bajingan,Kata Kasar dan Vulgar
wa an tashbiruu khoirul lakum wallaahu ghofuurur rohiim fa in taa baa wa ashlahaa fa_a ridluu anhumaa innallaaha kaana tawwaabar rohiimaa qur an menyampaikan bahwa orang tolol tetap tolol sawaaun alaikum ada_ awtumuuhum am antum shoomituun,Non-Cyberbullying
hanya berlaku saat ngewe online bikin fanfic sama image anak rp kalo di real life mang bakal sempet ngomong sepanjang begini,Non-Cyberbullying
USER apasi lu cupu,Kata Kasar dan Vulgar
BAPAK ANJING BENCI BANGET SAMA SEMUA BAPAK DI DUNIA INI YANG PEMIKIRAN TOLOLNYA TOLOL BANGET KAYAK GINI MATI AJA DEH LU PEROKOK ANJING LO NGEBUNUH KELUARGA LO SENDIRI MENDING LO AJA YG MATI DASAR PEROKOK ANJING,Kata Kasar dan Vulgar
anjing lu ghi,Kata Kasar dan Vulgar
BAJINGAN MAJU LU AJG YG QRT INI BILANG YG NGGA NGGA BUAT GEONWOO MAJU YG BILANG ALD ITU OT MAJU LU AJG BAJINGANNNNNNN ALPHA DRIVE ONE OT,Kata Kasar dan Vulgar
pingin adopt kucing item yang gendut terus ku uwel uwel,Non-Cyberbullying
apasi tolol anjing gua benci banget keluarga dari ayah emg kampung anjing brengsek hobinya ngabisin duit bapak gua doang anjing mati aja sono ngentot mana sama gua sengak bgt najis minta digebuk cok,Kata Kasar dan Vulgar
sekelas gada yg mau nemenin dia anjeng wkwkw ya lagian dia jarang masuk skalipun kelompokan bengong doang kek org dongo najizzzzz gendut lu kek sapi,Body Shaming
program makanan beracun lo itu yg bantu nyuri blok goblok sadar anj wowo,Kata Kasar dan Vulgar
ADUH TOLONG TOLOLNYA DIKURANGI anjing bgt tu ketikan pelcehan lu normalisasikan sakit jiwa stadium akhir lu babi,Kata Kasar dan Vulgar
SUSAH BANGET SEMUANYA LUCU DAN BAGUS,Non-Cyberbullying
arsenal ni makan otak udang dengan organ haiwan banyak sangat ke,Non-Cyberbullying
monyet lu semua yg pd milih kntooooollll dikasi mata dikepala yg dipake malah mata kaki lol tolol tolol,Kata Kasar dan Vulgar
USER wkwkkw kalo punya otak sih malu,Kata Kasar dan Vulgar
USER USER kambing hitam otak lo tai babi org amerika aja udah pada ngakuin kalo ulah israhell blok yg ngebom itu alqaeda smntara terbukti di epstein files klo alqaeda isis dll itu aset amerika israhell oten kampung tolol dongo macem anda dih kyknya gaakan paham beginian,Kata Kasar dan Vulgar
BANGSAT GANTENG BANGET BARU KELUAR DSRI GOA YA LO EJWJRJEKWK GW MAKAN YA,Kata Kasar dan Vulgar
apasih ngentot dia cm ganti batre,Kata Kasar dan Vulgar
USER LGBT DAN GAY DAN LESBI ATAU SEJENIS NYA TUH HAMA BGTT ANJJJ,Hate Speech
USER BUKTIIN DONG WIR CURANGNYA jangan bisa omon omon kayak wowok wajar ga si fans lain curiga GA WAJAR LO PADA TUH BUSUK HATI MAKANYA IRI pas fav lo menang aja lo kesenengan giliran idol hybe menang lo pada bitter kontol pukimak,Kata Kasar dan Vulgar
punya atasan gaada knowledge dan bodoh itu adalah beban kerja anjg anjg tolol bgt tolol lu,Kata Kasar dan Vulgar
masai gede jg ya nyali lu ngatain mara cupu padahal yahg CUPU DISINI TUH ELUUU,Kata Kasar dan Vulgar
pertanyaan lu jelek bnget pls jgn bego bego amat gitu,Kata Kasar dan Vulgar
USER take some rest kak ket semoga hatinya dipulihkan kembali sparknya hidup lagi makasih udah nulis dhika hilmy keparat bajingan pukimak yg ngetik jahat sama lu kak,Kata Kasar dan Vulgar
pap kontol kalian nnti aku bikin tambah ngaceng hihihi,Sexual Harassment
PRABOWO ANJING KABINET ANJING PEMERINTAH ANJING MATI AJA LU SEMUA SIALAN,Kata Kasar dan Vulgar
cewe sange chat gw,Sexual Harassment
si leta tuh tolol ya,Kata Kasar dan Vulgar
MONYET LO NAWAR GA KIRA KIRA harga beli pas awal gue punya jg lebih mahal dari yg ditawar bahkan ga ada faktor bikin harga turun jir,Kata Kasar dan Vulgar
sumpah ya abang kalau ketemu kayak gitu lagi kata gua mah marahin aja gapapa you got my back kok sumpah sekali kali teriak ANJING LU gitu gapapa kok bercanda TAPI BENERAN KURANG AJAR BANGET AJG,Kata Kasar dan Vulgar
USER nikah bikin pria gendut dan jelek enak aja TS nya jarang olahraga dan ke gym pasti ga pernah liat betapa gantengnya om dan opa yang rutin olahraga demi istri dan anak,Body Shaming
SM kerja lu apa sih monyet,Kata Kasar dan Vulgar
USER USER tolol anjeng goblok otak udang,Kata Kasar dan Vulgar
lu coba dah sini anying ngerasain menstruasi paling langsung mati kesakitan lu demam doang aja kyk pgn mati gmn menstruasi najis cowo sialan ga apple to apple bgt lu compare demam sama menstruasi,Kata Kasar dan Vulgar
kontol gw ngaceng pengen ngewe lihat kmu sange,Sexual Harassment
SM GERAK GAK LO MONYET lu lumpuh ape gimana si heran banget artisnya dapet perlakuan gak baik dari bocil ingusan tapi lu ga ada bertindak apapun,Kata Kasar dan Vulgar
BGN BRENGSEK AAARRGGJHH HARGA MOTOR KONTOL LO jt SETARA GAJI GUE TAHUN PANTEK AARRRGGHHHH MATI AJA LO SEMUA BAJINGAN,Kata Kasar dan Vulgar
berarti aku ga punya otak dong kok ga liat duaduanya,Non-Cyberbullying
PLER sok sokan ngetweet tentang berani jadi whistleblower tapi elunya juga cupu padahal LU TAU kata gw mah caper anjgggggg,Kata Kasar dan Vulgar
pulang kerja disambut ginian menurut gw bajingan ya lu apain senin gw rey,Kata Kasar dan Vulgar
MALAH MUTER ANJINGGGGG ALASAN ALAMAT KURANG LENGKAP OTAK LU NOH GA LENGKAP ANJING ALAMAT SELALU PAKE YG ITU DAN SEMUA SAMPE GA NYAMPE BERHARI KERJA GAUSAH BANYAK ALASAN ANJJGGGGGG BRENGSEK LO USER SPX BABI GAUSAH ADA YG PAKE SPX LG,Kata Kasar dan Vulgar
udh lama banget ga di jilmek,Non-Cyberbullying
gw jd lens udh ngaceng kali,Non-Cyberbullying
anjing lo semua,Kata Kasar dan Vulgar
anjing lo semua,Kata Kasar dan Vulgar
USER adegan ngewe atau ngelenong anjg,Sexual Harassment
PRABOWO KONTOLLL MATI AJA TAI LO MASA IYA TAHUN INI KAGA ADA KRI,Kata Kasar dan Vulgar
sampe tempatnya belom mulai yahahah brengsek kalo ga gua jaga harga diri lu udah gua tinggal mampus biar malu kek orang bego,Kata Kasar dan Vulgar
kelakuan BOTI emang selalu GOBLOK begitu juga feminazi pendukung LGBT pantes mereka kompak buat org² dewasa tolong jaga adik keluarga kalian ya supaya tidak terkontaminasi oleh manusia² hina macam boti,Hate Speech
goblok lu nar gw pepet juga nih yg KATANYA TEMEN itu,Kata Kasar dan Vulgar
anjing lu rachel,Kata Kasar dan Vulgar
USER najis tai gua liat muka mukanya tampang beruk sok iye kontol mau mukanya ganteng pun kalo kelakuan lu minus semuanya minus anjing beruk lu tai bangsat benci bgt gua sama pelaku pelecehan seksual ROT IN HELL DEH ANJING,Kata Kasar dan Vulgar
ini baru FH UI belum lagi kampus lain WKWWKWKEKWK sadar diri lah lo smua evaluasi diri ingat kalo lo lahir dari seorang ibu bukan monyet HARGAI IBU LO,Kata Kasar dan Vulgar
ga semua orang BISA DIENTOT ANJING SIA MIKIR,Kata Kasar dan Vulgar
USER ya sebaiknya pak amin rais segera di proses hukum untuk buktikan ucapannya di pengadilan bahwa ke laki laki itu adalah kaum LGBT itu penting karena itu tersangkut pejabat negara amp pemerintah ingat LGBT itu adalah aib dan penyakit yang harus segera di rehabilitasi,Hate Speech
USER ya sebaiknya pak amin rais segera di proses hukum untuk buktikan ucapannya di pengadilan bahwa ke laki laki itu adalah kaum LGBT itu penting karena itu tersangkut pejabat negara amp pemerintah ingat LGBT itu adalah aib dan penyakit yang harus segera di rehabilitasi,Hate Speech
USER ya sebaiknya pak amin rais segera di proses hukum untuk buktikan ucapannya di pengadilan bahwa ke laki laki itu adalah kaum LGBT itu penting karena itu tersangkut pejabat negara amp pemerintah ingat LGBT itu adalah aib dan penyakit yang harus segera di rehabilitasi,Hate Speech
USER USER USER mending kasihani diri sendiri aja orang komen bukan karena insecure tapi respon lo jelek bgt,Kata Kasar dan Vulgar
bisa kerja gak sih lu babi marah bgt gw ajg tim love diginiin,Kata Kasar dan Vulgar
plisss lecehin kakak kndung guaa lacurin diaa jadiin dia lonte kalian lecehin di dm gua plis pengen bngt ngeliat kk gua di entot,Sexual Harassment
lo gak usah ngadu domba fans hyeyoon sama fans iu mulu ya bangsat udah jelas itu shipper malah dia sebelom jadi shipper udah jadi TTE gak bawa hyeyoon gak bisa goblok,Kata Kasar dan Vulgar
milk inside a bag of milk ataupun outside ITU GANE FAV GW BANGET ANJING LU yaudah kl emang nge trigger elu tp ya gausah gt lah anjir anjirlah jd org lagian udh ada premis masa ga lu liat asal beli aja sih aneh lu,Kata Kasar dan Vulgar
HARI INI ORANG TANGERANG BEGO SEMUA NYETIRNYA YAK MATI AJA LU SEMUA SUMPAH TOLOL,Kata Kasar dan Vulgar
lebih marah sama yg ngebocorin daripada isi chatnya yg jelas jelas ngelecehin perempuan ketaker bgt kelakuan lu sama bajingan bajingan itu,Kata Kasar dan Vulgar
isuk isuk wes di UDANI kopi pagi,Non-Cyberbullying
USER lu cupu lu cemen plinplan stuck dizona nyaman ae trosss,Kata Kasar dan Vulgar
